title,installs,realInstalls,score,ratings,reviews,price,free,currency,offersIAP,genre,contentRating,containsAds,released,lastUpdatedOn
Makeover Story: Fashion Merge,"1,000,000+",1850539,4.214286,2480,7,0,TRUE,GBP,TRUE,Casual,PEGI 16,TRUE,11-Jun-23,5-Jan-24
BEAUTY BAY,"1,000,000+",1012085,4.6963124,11621,977,0,TRUE,GBP,FALSE,Shopping,PEGI 3,FALSE,1-Aug-18,18-Mar-24
LOOKFANTASTIC -Beauty Shopping,"1,000,000+",3170337,4.775897,24699,1182,0,TRUE,GBP,FALSE,Shopping,PEGI 3,FALSE,17-Oct-19,8-Mar-24
Treatwell: Hair & Beauty,"1,000,000+",2687317,4.8834214,78179,1975,0,TRUE,GBP,FALSE,Beauty,Parental guidance,FALSE,7-Nov-14,22-Mar-24
Ulike - Define your selfie in ,"50,000,000+",68911541,4.38,667742,135,0,TRUE,GBP,TRUE,Photography,PEGI 3,FALSE,17-Jul-18,27-Oct-23
Notino: perfumes and cosmetics,"1,000,000+",3059464,4.81,77215,91,0,TRUE,GBP,FALSE,Shopping,PEGI 3,FALSE,4-Sep-23,12-Mar-24
Superdrug,"1,000,000+",1654848,4.5943775,12459,3238,0,TRUE,GBP,FALSE,Shopping,PEGI 3,FALSE,5-Aug-15,1-Mar-24
e.l.f. UK - Cosmetics and Skin,"500,000+",624333,4.175,2331,17,0,TRUE,GBP,FALSE,Shopping,PEGI 3,FALSE,30-May-22,29-Feb-24
LashBox LA,"1,000+",3725,4.822222,45,0,0,TRUE,GBP,FALSE,Shopping,PEGI 3,FALSE,13-May-20,6-Feb-24
EpiLynx,"1,000+",1830,4.85,20,0,0,TRUE,GBP,FALSE,Shopping,PEGI 3,FALSE,6-Jun-22,24-Feb-24
Cult Beauty: Beauty & Makeup,"100,000+",240192,4.7889447,1981,135,0,TRUE,GBP,FALSE,Shopping,PEGI 3,FALSE,15-Oct-21,8-Mar-24
Oriflame,"500,000+",613998,4.3076925,2294,15,0,TRUE,GBP,FALSE,Shopping,PEGI 3,FALSE,28-Mar-22,18-Mar-24
RITUALS - Cosmetics,"1,000,000+",2342048,4.13,19591,306,0,TRUE,GBP,FALSE,Lifestyle,PEGI 3,FALSE,5-Feb-19,15-Mar-24
Persona: Beauty Camera,"5,000,000+",6104929,3.52,57145,68,0,TRUE,GBP,TRUE,Photography,PEGI 3,FALSE,31-Mar-21,21-Mar-24
Makeup Beauty - Makeup Game,"10,000,000+",17309766,4.5,58320,0,0,TRUE,ILS,TRUE,Simulation,PEGI 12,TRUE,18-Mar-23,29-Dec-23
Makeup Stylist: Makeup Game,"10,000,000+",33546484,4.574468,199603,23,0,TRUE,ILS,TRUE,Simulation,PEGI 3,TRUE,15-Mar-22,14-Mar-24
Fantasy Makeover: Makeup Salon,"100,000+",267652,,,,0,TRUE,ILS,FALSE,Simulation,PEGI 12,TRUE,,4-Mar-24
Fashion Beauty: Makeup Stylist,"100,000+",170181,3.795,200,0,0,TRUE,ILS,TRUE,Casual,PEGI 3,TRUE,29-Jan-24,25-Mar-24
Princess Gloria Makeup Salon,"5,000,000+",9886642,4.175,14838,26,0,TRUE,ILS,TRUE,Educational,PEGI 3,TRUE,23-Mar-17,11-Jan-24
Beauty Spa Salon Makeover,"1,000,000+",4962993,3.73,29983,48,0,TRUE,ILS,FALSE,Casual,PEGI 12,TRUE,8-Apr-14,23-Dec-22
Perfect Me -Face & Body Editor,"10,000,000+",22944658,4.83,195305,100,0,TRUE,ILS,TRUE,Entertainment,PEGI 3,TRUE,16-Aug-17,25-Feb-24
MyGlamm: Shop Makeup & Beauty,"10,000,000+",12635776,4.1613164,74295,0,0,TRUE,ILS,FALSE,Shopping,PEGI 3,FALSE,3-Oct-17,15-Mar-24
ヘア&ビューティーサロン検索/ホットペッパービューティー,"10,000,000+",11324065,1,43068,7,0,TRUE,ILS,FALSE,Beauty,PEGI 3,TRUE,21-Dec-10,21-Mar-24
iGel Beauty,"1,000+",1287,4.756757,37,0,0,TRUE,ILS,FALSE,Shopping,PEGI 3,FALSE,18-Apr-23,17-Mar-24
Korean Skincare EU,"100,000+",424075,4.6666665,1930,5,0,TRUE,ILS,FALSE,Shopping,PEGI 3,FALSE,11-Sep-21,12-Mar-24
Makeup Girls Wedding Dress up,"1,000,000+",2498872,3.6818182,8330,26,0,TRUE,CAD,TRUE,Educational,Everyone,FALSE,24-Oct-12,13-Sep-23
Makeover Studio - Merge Makeup,"100,000+",242729,4.230769,1369,3,0,TRUE,EGP,TRUE,Simulation,Rated for 3+,TRUE,22-Aug-23,11-Jan-24
Little Panda: Princess Makeup,"100,000,000+",116341324,3.8843338,155843,3401,0,TRUE,EGP,TRUE,Educational,Rated for 3+,TRUE,24-Jul-19,29-Feb-24
Beauty Salon: Parlour Game,"1,000,000+",1986121,4.08,12269,291,0,TRUE,EGP,TRUE,Simulation,Rated for 3+,TRUE,6-Jan-17,5-Mar-24
Bellapil Shopping,"1,000+",4010,4.076923,13,0,0,TRUE,EGP,FALSE,Shopping,Rated for 3+,FALSE,24-Aug-19,13-Mar-24
Ring My Stylist: Booking App,"10,000+",23974,4.776699,309,0,0,TRUE,EGP,TRUE,Business,Rated for 3+,FALSE,16-Aug-17,27-Feb-24
Sleeping Beauty Makeover Games,"1,000,000+",4661992,3.7980583,10296,4602,0,TRUE,CNY,FALSE,Casual,Rated for 3+,TRUE,12-Oct-17,22-Aug-23
Makeup Games: Wedding Artist,"50,000,000+",52566445,4.2957687,456374,69227,0,TRUE,CNY,FALSE,Role Playing,Rated for 3+,TRUE,6-Jan-20,11-Dec-23
Animal Hair Salon Australia,"10,000,000+",34617012,4.005963,45264,21071,0,TRUE,CNY,FALSE,Educational,Rated for 3+,TRUE,2-Jan-18,8-Jan-24
Makeover Salon: Beauty Mania,"50,000+",85453,3.7920792,203,76,0,TRUE,CNY,FALSE,Simulation,Rated for 3+,TRUE,23-May-23,25-Aug-23
Hannah’s Fashion World,"5,000,000+",7157352,3.6424408,25645,15166,0,TRUE,CNY,FALSE,Role Playing,Rated for 3+,TRUE,5-Dec-18,15-Jan-24
Fashion Makeover: Cook & Style,"500,000+",869759,4.1906476,2762,1104,0,TRUE,CNY,FALSE,Casual,Rated for 3+,TRUE,8-Jul-23,15-Mar-24
DIY Makeup Salon: SPA Makeover,"50,000+",86479,3.90099,162,81,0,TRUE,CNY,FALSE,Casual,Rated for 3+,TRUE,17-Nov-23,15-Mar-24
Candy Makeup Beauty Game,"50,000,000+",88018088,3.865523,181489,79766,0,TRUE,CNY,FALSE,Casual,Rated for 3+,TRUE,19-May-22,15-Feb-24
올리브영,"5,000,000+",9091074,4.6401362,14714,3227,0,TRUE,CNY,FALSE,Shopping,Rated for 3+,FALSE,7-Apr-21,6-Mar-24
Wuta Camera - Nice Shot Always,"10,000,000+",16944247,4.376373,107913,37377,0,TRUE,CNY,FALSE,Photography,Rated for 3+,TRUE,18-Jan-17,7-Mar-24
Standard Skin & Beauty,"5,000+",5513,4.85,160,45,0,TRUE,CNY,FALSE,Shopping,Rated for 3+,FALSE,11-Oct-23,20-Nov-23
Hebe - zdrowie i piękno,"1,000,000+",2692830,4.3639655,49568,6488,0,TRUE,CNY,FALSE,Shopping,Rated for 3+,FALSE,6-Aug-20,13-Mar-24
SUGAR Cosmetics: Shop Makeup,"5,000,000+",5385086,4.468884,85893,7102,0,TRUE,CNY,FALSE,Shopping,Rated for 3+,FALSE,15-Oct-19,20-Mar-24
Drill and Collect - Idle Miner,"5,000,000+",6719714,4.24981,68360,3716,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,7-Apr-23,8-Dec-23
Junkyard Keeper,"10,000,000+",10057678,4.2881203,66186,3193,0,TRUE,USD,TRUE,Arcade,Everyone 10+,TRUE,2-Dec-21,8-Mar-24
Scrap Metal Factory,"1,000,000+",1990662,4.4045453,18361,383,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,30-May-22,3-Nov-23
Dam Builder,"1,000,000+",1530792,4.426009,12822,298,0,TRUE,USD,TRUE,Casual,Everyone,TRUE,14-Dec-23,22-Mar-24
Junkyard,"1,000,000+",3411546,4.4592276,11060,154,0,TRUE,USD,TRUE,Action,Everyone,TRUE,23-Nov-21,4-Dec-23
Idle Lumber Empire,"50,000,000+",75572166,4.022452,912030,9973,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,29-Mar-21,25-Mar-24
Mining Inc.,"5,000,000+",5811704,4.1831985,51754,2974,0,TRUE,USD,TRUE,Strategy,Everyone,TRUE,5-May-20,15-Feb-23
Metal Empire: Idle Factory Inc,"500,000+",749614,4.5287714,55081,303,0,TRUE,USD,TRUE,Casual,Mature 17+,TRUE,17-Feb-22,11-Dec-23
Mob Control,"50,000,000+",93033526,4.3307176,403277,23938,0,TRUE,USD,TRUE,Arcade,Everyone,FALSE,29-Apr-21,25-Mar-24
Steel Mill Manager-Idle Tycoon,"500,000+",848179,4.089109,4112,240,0,TRUE,USD,TRUE,Simulation,Teen,TRUE,13-Apr-22,8-Oct-23
States Builder: Trade Empire,"1,000,000+",3347780,4.5334687,26156,955,0,TRUE,USD,TRUE,Strategy,Everyone,TRUE,14-Mar-23,14-Mar-24
Idle Light City: Clicker Games,"10,000,000+",10888356,4.441582,174692,5074,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,17-Jan-20,19-Jan-24
Gold & Goblins: Idle Merger,"10,000,000+",31299970,4.3603253,358246,16935,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,16-Sep-20,20-Feb-24
Global City: Building Games,"10,000,000+",21728964,4.4332895,131429,2110,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,29-Jun-20,21-Mar-24
Device Utility,"500,000+",968386,2.3037038,2948,934,0,TRUE,USD,FALSE,Lifestyle,Everyone,FALSE,6-Jan-22,16-Mar-22
All tools,"1,000,000+",3479984,4.4528303,26213,2707,0,TRUE,USD,TRUE,Tools,Everyone,TRUE,21-Jul-15,22-Jun-23
Flex Utility Premium,"10,000+",23034,4.25,1820,418,21.99,FALSE,USD,TRUE,Tools,Everyone,FALSE,27-Mar-19,20-Nov-23
United Utilities Mobile App,"100,000+",313671,2.3333333,3311,6,0,TRUE,USD,FALSE,Business,Everyone,FALSE,10-May-17,19-Jan-24
Smart Tools - All In One,"1,000,000+",2994721,4.5408163,11526,727,0,TRUE,USD,TRUE,Tools,Everyone,TRUE,7-Apr-15,10-Mar-24
Amaze File Utilities,"50,000+",76924,4.111111,477,32,0,TRUE,USD,TRUE,Tools,Everyone,FALSE,8-Apr-22,1-Jan-24
3C All-in-One Toolbox,"1,000,000+",1572051,4.214706,15329,1207,0,TRUE,USD,TRUE,Tools,Everyone,TRUE,27-Sep-12,20-Mar-24
Epson TM Utility,"100,000+",373781,3.89,620,34,0,TRUE,USD,FALSE,Business,Everyone,FALSE,28-Oct-13,25-Oct-23
ZENTRA Utility,"5,000+",7127,5,26,0,0,TRUE,USD,FALSE,Productivity,Everyone,FALSE,11-Jan-18,15-Jan-24
PingTools Network Utilities,"5,000,000+",6169046,4.4455204,77718,1568,0,TRUE,USD,FALSE,Tools,Everyone,TRUE,8-Nov-12,6-Nov-22
Router Utility,"10,000+",40048,3.6271186,183,34,0,TRUE,USD,FALSE,Productivity,Everyone,FALSE,8-Feb-13,4-Sep-23
All Tools - Utilities Toolkit,"5,000+",5422,3.9285715,37,5,0,TRUE,USD,FALSE,Tools,Everyone,TRUE,20-Mar-22,20-Nov-22
My Utility Account - Mobile,"10,000+",40806,1.8217822,179,126,0,TRUE,USD,FALSE,Business,Everyone,FALSE,3-Feb-19,5-Jan-24
Google Home,"500,000,000+",673124571,4.086918,2615932,154941,0,TRUE,USD,FALSE,Lifestyle,Everyone,FALSE,18-Jul-13,12-Mar-24
All Smart Tools - Daily Uses,"10,000+",24868,3.868421,165,17,0,TRUE,USD,TRUE,Tools,Everyone,TRUE,9-Mar-22,28-Sep-23
City Utilities – My Account,"50,000+",50263,4.24,425,141,0,TRUE,USD,FALSE,Business,Everyone,FALSE,19-Apr-21,10-Apr-23
Aquavias – Water Flow Puzzle,"5,000,000+",9049689,4.3805666,80422,902,0,TRUE,GBP,TRUE,Puzzle,PEGI 3,TRUE,29-Jun-17,20-Jun-23
Builderment,"50,000+",61231,3.857143,525,12,0,TRUE,GBP,TRUE,Simulation,PEGI 3,FALSE,8-Aug-23,31-Oct-23
One in a Trillion,"100,000+",345566,4.38,2570,130,0,TRUE,GBP,TRUE,Casual,PEGI 3,FALSE,28-Jul-20,13-Mar-24
My Utilita,"1,000,000+",1013531,4.1634774,53313,26054,0,TRUE,GBP,FALSE,House & Home,PEGI 3,FALSE,29-Mar-18,6-Mar-24
UW,"500,000+",558096,4.4445715,8848,2433,0,TRUE,GBP,FALSE,Business,PEGI 3,FALSE,5-Apr-16,20-Mar-24
Utilities,"5,000+",5292,4.209677,62,0,0,TRUE,GBP,FALSE,Tools,PEGI 3,FALSE,15-May-18,13-Jan-24
Remote Utilities,"50,000+",80876,3.2058823,482,21,0,TRUE,GBP,FALSE,Productivity,PEGI 3,FALSE,14-Jan-14,13-Sep-22
Zebra Printer Setup Utility,"100,000+",284419,1.8,370,14,0,TRUE,GBP,FALSE,Productivity,PEGI 3,FALSE,19-Feb-16,8-Dec-23
PDF Utility - PDF Tools Split/,"1,000,000+",1020550,3.25,2881,5,0,TRUE,GBP,FALSE,Productivity,PEGI 3,TRUE,16-Oct-16,12-Sep-23
ScooterHacking Utility,"500,000+",657564,,,,0,TRUE,GBP,FALSE,Tools,PEGI 3,FALSE,,25-Jul-23
CCleaner – Phone Cleaner,"100,000,000+",128513262,4.556622,2665315,2534,0,TRUE,ILS,TRUE,Tools,PEGI 3,TRUE,10-Jun-14,25-Mar-24
RAR,"100,000,000+",204760354,4.2253084,880224,595,0,TRUE,ILS,TRUE,Tools,PEGI 3,FALSE,15-Feb-14,15-Mar-24
AIDA64,"10,000,000+",19482809,4.66,70732,34,0,TRUE,ILS,TRUE,Tools,PEGI 3,TRUE,16-Jan-15,8-Mar-24
Screen Time - StayFree,"10,000,000+",10778557,4.63,185554,162,0,TRUE,ILS,FALSE,Productivity,PEGI 3,FALSE,25-Aug-17,21-Mar-24
FarmVille 2: Country Escape,"50,000,000+",68358534,4.154847,3132964,9320,0,TRUE,CAD,TRUE,Casual,Everyone,TRUE,3-Mar-14,14-Mar-24
Google Assistant,"1,000,000,000+",2999829805,3.422794,958009,2465,0,TRUE,CAD,FALSE,Productivity,Everyone,FALSE,4-Oct-17,31-Jan-24
Hill Climb Racing,"1,000,000,000+",1052609209,4.2328105,10823321,40639,0,TRUE,EGP,TRUE,Racing,Rated for 3+,TRUE,22-Sep-12,16-Feb-24
All in one Smart Tools Kit,"5,000+",8264,4.35,20,0,0,TRUE,EGP,FALSE,Tools,Rated for 3+,FALSE,6-Nov-23,6-Nov-23
Smart Tools- Utilities toolbox,"100,000+",164723,4.510638,772,14,0,TRUE,EGP,TRUE,Tools,Rated for 3+,TRUE,9-Nov-21,28-Feb-24
Total Commander - file manager,"10,000,000+",33964347,4.207413,213472,43262,0,TRUE,CNY,FALSE,Tools,Rated for 3+,TRUE,20-May-12,29-May-23
Pocket Mine 3,"1,000,000+",1549783,4.395801,25711,6838,0,TRUE,CNY,FALSE,Arcade,Rated for 7+,TRUE,12-Sep-17,31-Jan-24
brain code — hard puzzle game,"1,000,000+",4134754,4.8030624,70366,22516,0,TRUE,CNY,FALSE,Puzzle,Rated for 3+,TRUE,8-Aug-19,29-Feb-24
Plumber 3,"10,000,000+",34845170,4.3097634,226480,52292,0,TRUE,CNY,FALSE,Puzzle,Rated for 3+,TRUE,30-Apr-18,14-Dec-23
Truck Depot,"100,000+",259157,4.5155554,2717,381,0,TRUE,CNY,FALSE,Casual,Rated for 3+,TRUE,14-Dec-23,22-Mar-24
Steampunk Idle Spinner Factory,"500,000+",954121,4.52588,4831,1700,0,TRUE,CNY,FALSE,Simulation,Rated for 3+,TRUE,19-Dec-18,4-Jul-23
Last Day on Earth: Survival,"100,000,000+",121681357,4.4273906,4623683,2290121,0,TRUE,CNY,FALSE,Action,Rated for 16+,TRUE,29-May-19,13-Mar-24
Print Utility V3,"100,000+",229936,4.63,4005,1146,0,TRUE,CNY,FALSE,Productivity,Rated for 3+,FALSE,15-Apr-21,22-Dec-23
Smart Tools - Multipurpose Kit,"1,000,000+",1089621,4.504126,13312,4841,0,TRUE,CNY,FALSE,Tools,Rated for 3+,TRUE,17-May-17,11-Jul-23
Dev Tools(Developer)-Decompile,"1,000,000+",2445096,4.4389167,15875,5266,0,TRUE,CNY,FALSE,Tools,Rated for 3+,TRUE,5-Jan-17,22-Feb-24
TRIVIA STAR Quiz Games Offline,"10,000,000+",26126812,4.8300476,364480,43186,0,TRUE,USD,TRUE,Trivia,Everyone,TRUE,3-Mar-20,21-Mar-24
Brick Out - Shoot the ball,"5,000,000+",7241731,4.3116264,52307,12863,0,TRUE,USD,TRUE,Puzzle,Everyone,TRUE,6-Dec-19,20-Mar-24
Offline Games - No Wifi Games,"10,000,000+",13983884,4.794872,24090,793,0,TRUE,USD,FALSE,Casual,Everyone,TRUE,4-Aug-23,24-Mar-24
Never Ever - New Year Game,"100,000+",180420,2.594203,249,17,0,TRUE,USD,TRUE,Word,Teen,TRUE,4-May-20,9-Dec-23
Tag with Ryan,"10,000,000+",25516945,3.8471875,106268,14605,0,TRUE,USD,TRUE,Casual,Everyone,TRUE,17-Dec-18,29-Jan-24
Talkie: Soulful Character AI,"5,000,000+",9193732,3.9693744,111600,34723,0,TRUE,USD,TRUE,Entertainment,Teen,TRUE,16-Jun-23,22-Mar-24
Akinator,"100,000,000+",255839689,4.621778,4433636,133685,0,TRUE,USD,TRUE,Entertainment,Teen,TRUE,21-Mar-12,19-Mar-24
PlayStation App,"100,000,000+",137395647,3.849993,1045479,63306,0,TRUE,USD,FALSE,Entertainment,Teen,TRUE,11-Jan-11,21-Mar-24
Character AI: AI-Powered Chat,"10,000,000+",13817976,4.589339,568457,23610,0,TRUE,USD,TRUE,Entertainment,Everyone,FALSE,22-May-23,18-Mar-24
Official Millionaire Game,"10,000,000+",18885579,4.2855783,243212,12303,0,TRUE,GBP,TRUE,Trivia,PEGI 3,TRUE,29-Aug-18,30-Jan-24
Wordscapes Search,"10,000,000+",25645669,4.7594256,219839,4185,0,TRUE,GBP,TRUE,Word,PEGI 3,TRUE,8-Oct-19,27-Feb-24
PPSSPP - PSP emulator,"100,000,000+",162964326,4.4270663,1651226,4321,0,TRUE,GBP,FALSE,Action,PEGI 3,FALSE,10-Nov-12,4-Feb-24
Fun Run 3 - Multiplayer Games,"10,000,000+",22730160,4.565605,289240,7212,0,TRUE,ILS,TRUE,Racing,PEGI 7,TRUE,30-Nov-16,22-Mar-24
EA SPORTS FC™ 24 Companion,"10,000,000+",43861252,4.244186,642137,2011,0,TRUE,ILS,TRUE,Sports,PEGI 3,TRUE,21-Sep-16,29-Feb-24
Apple TV,"10,000,000+",39874627,1.8135593,5924,28,0,TRUE,ILS,FALSE,Entertainment,Parental guidance,FALSE,16-Feb-21,21-Dec-23
Prison Escape Puzzle Adventure,"10,000,000+",27034510,4.5164833,256414,1266,0,TRUE,EGP,TRUE,Adventure,Rated for 7+,FALSE,6-May-15,25-Dec-23
Sonic Dash - Endless Running,"100,000,000+",431245624,4.4298663,6324173,29520,0,TRUE,EGP,TRUE,Arcade,Rated for 3+,TRUE,26-Nov-13,2-Mar-24
Temple Run,"500,000,000+",837655817,4.1952276,5269484,23138,0,TRUE,EGP,TRUE,Arcade,Rated for 3+,TRUE,25-May-15,5-Mar-24
Puzzle Collection: Mini Games,"1,000,000+",4072555,4.48,14146,71,0,TRUE,EGP,FALSE,Casual,Rated for 16+,FALSE,31-Jul-19,12-Mar-24
No Humanity - The Hardest Game,"5,000,000+",8685721,4.5,177356,182,0,TRUE,EGP,TRUE,Arcade,Rated for 7+,TRUE,29-Jan-15,27-Aug-23
When the Past was Around,"1,000,000+",1397662,4.4467835,8508,3528,0,TRUE,CNY,FALSE,Adventure,Rated for 3+,FALSE,24-Jan-22,27-Nov-23
Escape Time: Fun Logic Puzzles,"10,000,000+",17263581,4.2726808,195289,62444,0,TRUE,CNY,FALSE,Puzzle,Rated for 3+,TRUE,7-Oct-19,27-Feb-24
Marble Master,"5,000,000+",9633875,4.491643,143752,8844,0,TRUE,CNY,FALSE,Puzzle,Rated for 3+,TRUE,23-May-22,24-Mar-24
Rooms & Exits Escape Room Game,"5,000,000+",5649244,4.197649,45777,11817,0,TRUE,CNY,FALSE,Puzzle,Rated for 7+,TRUE,17-Aug-20,21-Mar-24
Guess Their Answer,"50,000,000+",50421678,4.287424,401918,101653,0,TRUE,CNY,FALSE,Trivia,Rated for 3+,TRUE,29-Jan-21,12-Mar-24
Match 3 Games - Forest Puzzle,"500,000+",642725,4.2823367,7185,2487,0,TRUE,CNY,FALSE,Puzzle,Rated for 3+,TRUE,30-Apr-20,8-Jan-24
Peek a Phone - Detective Game,"1,000,000+",2596911,4.786605,55595,16441,0,TRUE,CNY,FALSE,Adventure,Rated for 12+,TRUE,19-Jun-20,23-Mar-24
Escape Room: Grim of Legacy,"1,000,000+",2737745,4.1981006,7280,2667,0,TRUE,CNY,FALSE,Adventure,Rated for 12+,TRUE,14-Aug-23,21-Mar-24
Sticker GO!,"100,000+",257435,4.438679,6274,2245,0,TRUE,CNY,FALSE,Board,Rated for 3+,TRUE,8-Feb-24,25-Mar-24
Kings League Fantasy,"100,000+",113378,4.561905,571,270,0,TRUE,CNY,FALSE,Strategy,Rated for 3+,FALSE,17-Jan-24,11-Mar-24
BookMyShow | Movies & Events,"50,000,000+",94193622,4.2514105,1501008,267909,0,TRUE,CNY,FALSE,Entertainment,Rated for 12+,TRUE,26-Apr-11,17-Mar-24
µTorrent®- Torrent Downloader,"100,000,000+",228037099,4.555965,5187054,1502571,0,TRUE,CNY,FALSE,Video Players & Editors,Rated for 3+,TRUE,8-Nov-17,18-Mar-24
Battle.net,"10,000,000+",12122059,3.709147,113157,33581,0,TRUE,CNY,FALSE,Entertainment,Rated for 3+,FALSE,26-Sep-17,11-Dec-23
iWantTFC,"10,000,000+",12511812,2.7615142,71237,29833,0,TRUE,CNY,FALSE,Entertainment,Rated for 18+,TRUE,6-Aug-13,1-Mar-24
Rent Please!-Landlord Sim,"10,000,000+",11147406,4.4821844,231058,6458,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,24-Oct-22,6-Mar-24
Gratitude: Self-Care Journal,"1,000,000+",3403052,4.825076,106334,19879,0,TRUE,CNY,FALSE,Lifestyle,Rated for 3+,FALSE,29-Mar-18,20-Mar-24
Cupla Lite - Shared Calendar,"10,000+",29934,3.4411764,151,88,0,TRUE,CNY,FALSE,Lifestyle,Rated for 3+,FALSE,20-Dec-22,13-Mar-24
Selfpause: AI Life Coach,"50,000+",94799,3.6744187,1295,905,0,TRUE,CNY,FALSE,Health & Fitness,Rated for 3+,FALSE,15-Jun-20,19-Jan-24
Taxi Sim 2022 Evolution,"10,000,000+",33426171,4.4770546,374354,3751,0,TRUE,USD,TRUE,Simulation,Teen,TRUE,19-Dec-19,9-Jan-24
Taxi Game 2,"100,000,000+",102072009,3.8430312,402285,3571,0,TRUE,USD,TRUE,Simulation,Everyone 10+,TRUE,20-Apr-18,21-Feb-24
Idle Taxi Tycoon,"500,000+",684576,4.6043167,9308,112,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,19-Oct-21,30-Jan-24
Taxi Simulator 3D - Taxi Games,"10,000,000+",22624543,3.75,35811,241,0,TRUE,USD,TRUE,Strategy,Everyone,TRUE,3-May-20,15-Jan-24
Taxi Game,"50,000,000+",88864664,3.359537,502971,7161,0,TRUE,USD,FALSE,Simulation,Everyone,TRUE,14-May-15,23-Feb-24
City Taxi Simulator Taxi games,"5,000,000+",5230777,3.91,11585,55,0,TRUE,USD,TRUE,Puzzle,Everyone,TRUE,6-Aug-20,1-Dec-23
City Cab Driver Car Taxi Games,"1,000,000+",1668521,4,2564,13,0,TRUE,USD,TRUE,Role Playing,Everyone,TRUE,12-Apr-19,26-Feb-24
Crazy Taxi Classic,"10,000,000+",11353143,4.1164837,113431,3102,0,TRUE,USD,TRUE,Arcade,Teen,TRUE,13-Mar-14,19-Oct-22
Taxi Run: Traffic Driver,"10,000,000+",42959436,4.2886596,56677,887,0,TRUE,USD,TRUE,Racing,Teen,TRUE,28-May-19,5-Feb-24
Taxi Driver 2,"1,000,000+",2182997,4.28,22538,1020,0,TRUE,USD,TRUE,Racing,Everyone,TRUE,2-Jul-12,9-Oct-23
Pick Me Up 3D: Taxi Game,"50,000,000+",66274307,4.3845162,76192,2234,0,TRUE,USD,TRUE,Casual,Everyone,TRUE,9-Mar-20,16-Jan-24
Taxi for kids,"1,000,000+",1030635,4.4615383,901,6,0,TRUE,USD,TRUE,Adventure,Everyone,TRUE,8-Sep-20,1-Dec-23
Taxi for kids,"100,000+",314854,3.6666667,288,3,0,TRUE,USD,TRUE,Role Playing,Everyone,TRUE,8-Nov-21,18-Nov-22
Russian Taxi Driving Simulator,"1,000,000+",2741925,3.7592592,3625,17,0,TRUE,USD,FALSE,Strategy,Everyone,TRUE,22-Feb-22,11-Jan-24
City Taxi Driving: Taxi Games,"10,000,000+",21849775,4.029703,54756,255,0,TRUE,USD,TRUE,Racing,Everyone,TRUE,24-Jan-17,18-Jan-24
Taxi - Taxi Games 2021,"100,000+",137888,4,294,3,0,TRUE,USD,TRUE,Arcade,Everyone,TRUE,11-Aug-20,17-Jan-23
Bus & Taxi Driving Simulator,"500,000+",571769,4.168317,1891,46,0,TRUE,USD,TRUE,Racing,Teen,TRUE,11-May-18,8-Jan-24
City Taxi Driving 3D Simulator,"5,000,000+",6265645,4.36,26130,287,0,TRUE,USD,TRUE,Racing,Everyone,TRUE,24-Jan-20,11-Oct-23
Train Taxi,"50,000,000+",73525620,4.1870165,473468,17500,0,TRUE,USD,TRUE,Puzzle,Everyone,TRUE,25-May-19,5-Jan-24
Bolt: Request a Ride,"50,000,000+",97808828,4.7309613,5892643,5295,0,TRUE,USD,FALSE,Maps & Navigation,Everyone,FALSE,19-Jul-13,22-Mar-24
Uber - Request a ride,"500,000,000+",860743389,4.6397815,13418009,348285,0,TRUE,USD,FALSE,Maps & Navigation,Everyone,FALSE,28-Oct-10,25-Mar-24
DiDi Rider: Affordable rides,"100,000,000+",104891917,4.0916033,989114,4295,0,TRUE,USD,FALSE,Maps & Navigation,Everyone,TRUE,18-Apr-18,21-Mar-24
Lyft,"50,000,000+",61309295,4.8976007,396721,124672,0,TRUE,USD,FALSE,Maps & Navigation,Everyone,FALSE,28-Aug-12,15-Mar-24
inDrive. Save on city rides,"100,000,000+",215911744,4.7271066,7463423,7085,0,TRUE,USD,FALSE,Maps & Navigation,Everyone,FALSE,18-May-15,20-Mar-24
Curb - Request & Pay for Taxis,"1,000,000+",1575709,3.013245,7837,3582,0,TRUE,USD,FALSE,Maps & Navigation,Everyone,TRUE,13-Mar-10,11-Mar-24
Uber - Driver: Drive & Deliver,"100,000,000+",153082392,4.5732946,3997567,120448,0,TRUE,USD,FALSE,Business,Everyone,FALSE,14-Nov-14,25-Mar-24
"Careem – rides, food & more","50,000,000+",52988048,4.279921,1323676,6681,0,TRUE,USD,FALSE,Maps & Navigation,Everyone,FALSE,26-Apr-13,25-Mar-24
FREENOW - Mobility Super App,"10,000,000+",21322567,3.7558138,243852,1788,0,TRUE,USD,FALSE,Maps & Navigation,Everyone,FALSE,27-Oct-10,19-Mar-24
"Easy Taxi, a Cabify app","10,000,000+",31850932,4.128061,521771,28817,0,TRUE,USD,FALSE,Maps & Navigation,Everyone,FALSE,21-Apr-12,18-Mar-24
